order_id,item_id,product_id,product_name,unit_price,qty
112090,5,P-104,Webcam HD,49.9,1
112090,6,P-100,Teclado mecánico,59.9,2
112090,7,P-103,Auriculares,79.0,2
112090,8,P-104,Webcam HD,49.9,1
112090,9,P-104,Webcam HD,49.9,1
112091,1,P-106,Silla ergonómica,149.0,4
112091,2,P-101,Ratón gaming,39.9,2
112091,3,P-106,Silla ergonómica,149.0,1
112091,4,P-102,"Monitor 27""",199.0,1
112091,5,P-106,Silla ergonómica,149.0,2
112091,6,P-107,Alfombrilla XL,19.9,2
112091,7,P-106,Silla ergonómica,149.0,2
112091,8,P-104,Webcam HD,49.9,1
112092,1,P-105,SSD 1TB,89.0,1
112092,2,P-107,Alfombrilla XL,19.9,1
112092,3,P-105,SSD 1TB,89.0,2
112092,4,P-104,Webcam HD,49.9,3
112092,5,P-103,Auriculares,79.0,2
112092,6,P-103,Auriculares,79.0,1
112092,7,P-105,SSD 1TB,89.0,2
112092,8,P-107,Alfombrilla XL,19.9,1
112092,9,P-101,Ratón gaming,39.9,2
112092,10,P-106,Silla ergonómica,149.0,1
112092,11,P-106,Silla ergonómica,149.0,3
112093,1,P-107,Alfombrilla XL,19.9,1
112093,2,P-102,"Monitor 27""",199.0,2
112093,3,P-107,Alfombrilla XL,19.9,4
112094,1,P-104,Webcam HD,49.9,1
112095,1,P-103,Auriculares,79.0,2
112095,2,P-100,Teclado mecánico,59.9,3
112095,3,P-105,SSD 1TB,89.0,2
112095,4,P-102,"Monitor 27""",199.0,2
112095,5,P-106,Silla ergonómica,149.0,1
112095,6,P-101,Ratón gaming,39.9,2
112096,1,P-102,"Monitor 27""",199.0,2
112096,2,P-100,Teclado mecánico,59.9,1
112096,3,P-105,SSD 1TB,89.0,2
112096,4,P-100,Teclado mecánico,59.9,2
112096,5,P-105,SSD 1TB,89.0,2
112096,6,P-107,Alfombrilla XL,19.9,1
112097,1,P-103,Auriculares,79.0,3
112098,1,P-103,Auriculares,79.0,2
112098,2,P-107,Alfombrilla XL,19.9,2
112098,3,P-104,Webcam HD,49.9,3
112098,4,P-106,Silla ergonómica,149.0,2
112098,5,P-101,Ratón gaming,39.9,1
112098,6,P-107,Alfombrilla XL,19.9,1
112098,7,P-107,Alfombrilla XL,19.9,1
112098,8,P-106,Silla ergonómica,149.0,1
112098,9,P-100,Teclado mecánico,59.9,1
112098,10,P-104,Webcam HD,49.9,1
112099,1,P-107,Alfombrilla XL,19.9,2
112099,2,P-105,SSD 1TB,89.0,3
112099,3,P-104,Webcam HD,49.9,2
112099,4,P-105,SSD 1TB,89.0,1
112100,1,P-100,Teclado mecánico,59.9,1
112100,2,P-105,SSD 1TB,89.0,4
112100,3,P-106,Silla ergonómica,149.0,2
112100,4,P-103,Auriculares,79.0,1
112100,5,P-104,Webcam HD,49.9,3
112100,6,P-107,Alfombrilla XL,19.9,1
112100,7,P-103,Auriculares,79.0,1
112100,8,P-102,"Monitor 27""",199.0,1
112100,9,P-102,"Monitor 27""",199.0,1
112100,10,P-104,Webcam HD,49.9,3
112101,1,P-102,"Monitor 27""",199.0,2
112101,2,P-106,Silla ergonómica,149.0,1
112101,3,P-104,Webcam HD,49.9,2
112101,4,P-106,Silla ergonómica,149.0,3
112101,5,P-100,Teclado mecánico,59.9,1
112101,6,P-104,Webcam HD,49.9,1
112101,7,P-106,Silla ergonómica,149.0,3
112101,8,P-102,"Monitor 27""",199.0,3
112101,9,P-105,SSD 1TB,89.0,1
112101,10,P-103,Auriculares,79.0,3
112101,11,P-105,SSD 1TB,89.0,1
112101,12,P-100,Teclado mecánico,59.9,1
112102,1,P-104,Webcam HD,49.9,1
112102,2,P-101,Ratón gaming,39.9,1
112102,3,P-104,Webcam HD,49.9,2
112103,1,P-100,Teclado mecánico,59.9,1
112103,2,P-100,Teclado mecánico,59.9,1
112103,3,P-106,Silla ergonómica,149.0,1
112103,4,P-103,Auriculares,79.0,1
112104,1,P-106,Silla ergonómica,149.0,1
112105,1,P-103,Auriculares,79.0,1
112105,2,P-100,Teclado mecánico,59.9,1
112105,3,P-100,Teclado mecánico,59.9,2
112105,4,P-102,"Monitor 27""",199.0,2
112105,5,P-104,Webcam HD,49.9,2
112105,6,P-107,Alfombrilla XL,19.9,1
112105,7,P-106,Silla ergonómica,149.0,1
112106,1,P-100,Teclado mecánico,59.9,2
112106,2,P-101,Ratón gaming,39.9,2
112106,3,P-103,Auriculares,79.0,1
112107,1,P-103,Auriculares,79.0,1
112107,2,P-106,Silla ergonómica,149.0,3
112107,3,P-107,Alfombrilla XL,19.9,1
112107,4,P-106,Silla ergonómica,149.0,1
112107,5,P-107,Alfombrilla XL,19.9,1
112107,6,P-106,Silla ergonómica,149.0,2
112107,7,P-102,"Monitor 27""",199.0,1
112107,8,P-100,Teclado mecánico,59.9,1
112107,9,P-100,Teclado mecánico,59.9,1
112107,10,P-105,SSD 1TB,89.0,1
112107,11,P-101,Ratón gaming,39.9,2
112107,12,P-102,"Monitor 27""",199.0,1
112108,1,P-103,Auriculares,79.0,1
112108,2,P-102,"Monitor 27""",199.0,1
112108,3,P-106,Silla ergonómica,149.0,3
112109,1,P-103,Auriculares,79.0,1
112109,2,P-101,Ratón gaming,39.9,2
112109,3,P-107,Alfombrilla XL,19.9,4
112109,4,P-101,Ratón gaming,39.9,2
112109,5,P-105,SSD 1TB,89.0,1
112109,6,P-102,"Monitor 27""",199.0,1
112109,7,P-100,Teclado mecánico,59.9,1
112109,8,P-104,Webcam HD,49.9,2
112110,1,P-105,SSD 1TB,89.0,3
112110,2,P-103,Auriculares,79.0,1
112110,3,P-104,Webcam HD,49.9,3
112110,4,P-105,SSD 1TB,89.0,2
112110,5,P-104,Webcam HD,49.9,2
112110,6,P-106,Silla ergonómica,149.0,1
112110,7,P-101,Ratón gaming,39.9,2
112111,1,P-101,Ratón gaming,39.9,1
112111,2,P-106,Silla ergonómica,149.0,2
112112,1,P-103,Auriculares,79.0,1
112112,2,P-101,Ratón gaming,39.9,3
112112,3,P-104,Webcam HD,49.9,1
112112,4,P-101,Ratón gaming,39.9,2
112112,5,P-103,Auriculares,79.0,3
112112,6,P-103,Auriculares,79.0,1
112112,7,P-100,Teclado mecánico,59.9,2
112112,8,P-102,"Monitor 27""",199.0,1
112113,1,P-101,Ratón gaming,39.9,1
112113,2,P-104,Webcam HD,49.9,3
112113,3,P-102,"Monitor 27""",199.0,1
112113,4,P-105,SSD 1TB,89.0,3
112113,5,P-103,Auriculares,79.0,1
112113,6,P-107,Alfombrilla XL,19.9,1
112113,7,P-104,Webcam HD,49.9,2
112113,8,P-104,Webcam HD,49.9,3
112113,9,P-106,Silla ergonómica,149.0,1
112113,10,P-105,SSD 1TB,89.0,2
112113,11,P-100,Teclado mecánico,59.9,1
112114,1,P-104,Webcam HD,49.9,1
112114,2,P-100,Teclado mecánico,59.9,1
112114,3,P-107,Alfombrilla XL,19.9,2
112114,4,P-103,Auriculares,79.0,1
112114,5,P-105,SSD 1TB,89.0,1
112114,6,P-107,Alfombrilla XL,19.9,2
112114,7,P-105,SSD 1TB,89.0,1
112114,8,P-101,Ratón gaming,39.9,2
112115,1,P-104,Webcam HD,49.9,5
112115,2,P-100,Teclado mecánico,59.9,1
112115,3,P-106,Silla ergonómica,149.0,1
112115,4,P-104,Webcam HD,49.9,1
112116,1,P-101,Ratón gaming,39.9,3
112116,2,P-104,Webcam HD,49.9,1
112116,3,P-106,Silla ergonómica,149.0,1
112116,4,P-101,Ratón gaming,39.9,1
112116,5,P-107,Alfombrilla XL,19.9,3
112116,6,P-106,Silla ergonómica,149.0,4
112116,7,P-102,"Monitor 27""",199.0,3
112116,8,P-103,Auriculares,79.0,2
112117,1,P-107,Alfombrilla XL,19.9,2
112117,2,P-107,Alfombrilla XL,19.9,1
112117,3,P-100,Teclado mecánico,59.9,2
112117,4,P-105,SSD 1TB,89.0,1
112118,1,P-100,Teclado mecánico,59.9,1
112118,2,P-102,"Monitor 27""",199.0,3
112118,3,P-107,Alfombrilla XL,19.9,3
112118,4,P-100,Teclado mecánico,59.9,1
112118,5,P-106,Silla ergonómica,149.0,2
112119,1,P-104,Webcam HD,49.9,1
112119,2,P-106,Silla ergonómica,149.0,2
112119,3,P-101,Ratón gaming,39.9,3
112120,1,P-106,Silla ergonómica,149.0,1
112120,2,P-100,Teclado mecánico,59.9,3
112120,3,P-106,Silla ergonómica,149.0,1
112120,4,P-103,Auriculares,79.0,2
112120,5,P-105,SSD 1TB,89.0,1
112120,6,P-103,Auriculares,79.0,1
112120,7,P-100,Teclado mecánico,59.9,1
112121,1,P-105,SSD 1TB,89.0,2
112121,2,P-105,SSD 1TB,89.0,1
112121,3,P-102,"Monitor 27""",199.0,3
112121,4,P-104,Webcam HD,49.9,3
112121,5,P-101,Ratón gaming,39.9,1
112121,6,P-102,"Monitor 27""",199.0,1
112121,7,P-103,Auriculares,79.0,3
112121,8,P-107,Alfombrilla XL,19.9,2
112121,9,P-106,Silla ergonómica,149.0,1
112122,1,P-104,Webcam HD,49.9,2
112122,2,P-105,SSD 1TB,89.0,1
112122,3,P-101,Ratón gaming,39.9,2
112122,4,P-106,Silla ergonómica,149.0,1
112122,5,P-105,SSD 1TB,89.0,1
112122,6,P-106,Silla ergonómica,149.0,1
112122,7,P-103,Auriculares,79.0,1
112122,8,P-104,Webcam HD,49.9,2
112122,9,P-102,"Monitor 27""",199.0,2
112123,1,P-105,SSD 1TB,89.0,1
112123,2,P-101,Ratón gaming,39.9,2
112123,3,P-103,Auriculares,79.0,1
112123,4,P-105,SSD 1TB,89.0,1
112123,5,P-103,Auriculares,79.0,1
112123,6,P-101,Ratón gaming,39.9,3
112124,1,P-105,SSD 1TB,89.0,2
112124,2,P-104,Webcam HD,49.9,1
112124,3,P-102,"Monitor 27""",199.0,1
112124,4,P-106,Silla ergonómica,149.0,2
112125,1,P-107,Alfombrilla XL,19.9,2
112125,2,P-107,Alfombrilla XL,19.9,3
112125,3,P-100,Teclado mecánico,59.9,1
112125,4,P-100,Teclado mecánico,59.9,1
112125,5,P-104,Webcam HD,49.9,1
112126,1,P-104,Webcam HD,49.9,1
112126,2,P-106,Silla ergonómica,149.0,2
112127,1,P-100,Teclado mecánico,59.9,1
112127,2,P-107,Alfombrilla XL,19.9,1
112127,3,P-100,Teclado mecánico,59.9,1
112127,4,P-105,SSD 1TB,89.0,2
112127,5,P-101,Ratón gaming,39.9,1
112127,6,P-101,Ratón gaming,39.9,2
112127,7,P-105,SSD 1TB,89.0,2
112128,1,P-103,Auriculares,79.0,4
112128,2,P-107,Alfombrilla XL,19.9,2
112128,3,P-101,Ratón gaming,39.9,3
112128,4,P-107,Alfombrilla XL,19.9,3
112128,5,P-102,"Monitor 27""",199.0,3
112128,6,P-103,Auriculares,79.0,1
112128,7,P-101,Ratón gaming,39.9,2
112129,1,P-101,Ratón gaming,39.9,2
112129,2,P-107,Alfombrilla XL,19.9,1
112130,1,P-100,Teclado mecánico,59.9,2
112130,2,P-105,SSD 1TB,89.0,1
112130,3,P-107,Alfombrilla XL,19.9,1
112130,4,P-105,SSD 1TB,89.0,3
112130,5,P-100,Teclado mecánico,59.9,1
112131,1,P-103,Auriculares,79.0,1
112131,2,P-105,SSD 1TB,89.0,3
112131,3,P-104,Webcam HD,49.9,1
112131,4,P-100,Teclado mecánico,59.9,1
112131,5,P-106,Silla ergonómica,149.0,2
112131,6,P-103,Auriculares,79.0,3
112131,7,P-106,Silla ergonómica,149.0,1
112131,8,P-106,Silla ergonómica,149.0,3
112131,9,P-103,Auriculares,79.0,1
112132,1,P-102,"Monitor 27""",199.0,1
112132,2,P-107,Alfombrilla XL,19.9,3
112132,3,P-103,Auriculares,79.0,1
112132,4,P-100,Teclado mecánico,59.9,1
112132,5,P-107,Alfombrilla XL,19.9,1
112132,6,P-100,Teclado mecánico,59.9,3
112133,1,P-105,SSD 1TB,89.0,1
112133,2,P-102,"Monitor 27""",199.0,1
112133,3,P-103,Auriculares,79.0,2
112133,4,P-105,SSD 1TB,89.0,1
112133,5,P-102,"Monitor 27""",199.0,2
112133,6,P-104,Webcam HD,49.9,2
112133,7,P-107,Alfombrilla XL,19.9,1
112133,8,P-103,Auriculares,79.0,2
112134,1,P-105,SSD 1TB,89.0,2
112134,2,P-101,Ratón gaming,39.9,3
112134,3,P-105,SSD 1TB,89.0,2
112135,1,P-107,Alfombrilla XL,19.9,2
112135,2,P-103,Auriculares,79.0,3
112135,3,P-105,SSD 1TB,89.0,2
112136,1,P-102,"Monitor 27""",199.0,3
112136,2,P-105,SSD 1TB,89.0,1
112136,3,P-106,Silla ergonómica,149.0,3
112136,4,P-107,Alfombrilla XL,19.9,2
112136,5,P-105,SSD 1TB,89.0,2
112136,6,P-102,"Monitor 27""",199.0,2
112136,7,P-105,SSD 1TB,89.0,2
112136,8,P-107,Alfombrilla XL,19.9,1
112136,9,P-104,Webcam HD,49.9,3
112136,10,P-102,"Monitor 27""",199.0,1
112136,11,P-107,Alfombrilla XL,19.9,1
112137,1,P-104,Webcam HD,49.9,1
112137,2,P-102,"Monitor 27""",199.0,1
112137,3,P-103,Auriculares,79.0,1
112137,4,P-101,Ratón gaming,39.9,1
112137,5,P-106,Silla ergonómica,149.0,1
112137,6,P-100,Teclado mecánico,59.9,2
112137,7,P-103,Auriculares,79.0,1
112138,1,P-105,SSD 1TB,89.0,2
112138,2,P-106,Silla ergonómica,149.0,1
112138,3,P-100,Teclado mecánico,59.9,1
112138,4,P-103,Auriculares,79.0,1
112138,5,P-104,Webcam HD,49.9,1
112138,6,P-104,Webcam HD,49.9,1
112139,1,P-103,Auriculares,79.0,2
112139,2,P-106,Silla ergonómica,149.0,1
112139,3,P-100,Teclado mecánico,59.9,1
112140,1,P-102,"Monitor 27""",199.0,1
112140,2,P-104,Webcam HD,49.9,1
112140,3,P-103,Auriculares,79.0,2
112140,4,P-102,"Monitor 27""",199.0,1
112140,5,P-106,Silla ergonómica,149.0,1
112141,1,P-101,Ratón gaming,39.9,1
112142,1,P-107,Alfombrilla XL,19.9,2
112142,2,P-101,Ratón gaming,39.9,1
112142,3,P-100,Teclado mecánico,59.9,3
112142,4,P-105,SSD 1TB,89.0,1
112142,5,P-101,Ratón gaming,39.9,1
112142,6,P-100,Teclado mecánico,59.9,1
112142,7,P-100,Teclado mecánico,59.9,1
112142,8,P-103,Auriculares,79.0,2
112142,9,P-105,SSD 1TB,89.0,2
112142,10,P-101,Ratón gaming,39.9,2
112142,11,P-102,"Monitor 27""",199.0,1
112143,1,P-107,Alfombrilla XL,19.9,2
112143,2,P-102,"Monitor 27""",199.0,1
112143,3,P-103,Auriculares,79.0,2
112143,4,P-107,Alfombrilla XL,19.9,1
112143,5,P-103,Auriculares,79.0,1
112143,6,P-106,Silla ergonómica,149.0,1
112143,7,P-106,Silla ergonómica,149.0,1
112143,8,P-105,SSD 1TB,89.0,2
112143,9,P-107,Alfombrilla XL,19.9,1
112143,10,P-100,Teclado mecánico,59.9,1
112143,11,P-104,Webcam HD,49.9,2
112144,1,P-104,Webcam HD,49.9,2
112144,2,P-100,Teclado mecánico,59.9,2
112144,3,P-106,Silla ergonómica,149.0,1
112144,4,P-103,Auriculares,79.0,1
112144,5,P-103,Auriculares,79.0,2
112144,6,P-107,Alfombrilla XL,19.9,4
112144,7,P-102,"Monitor 27""",199.0,2
112144,8,P-105,SSD 1TB,89.0,1
112144,9,P-102,"Monitor 27""",199.0,2
112144,10,P-106,Silla ergonómica,149.0,1
112144,11,P-100,Teclado mecánico,59.9,2
112144,12,P-102,"Monitor 27""",199.0,3
112145,1,P-106,Silla ergonómica,149.0,1
112145,2,P-100,Teclado mecánico,59.9,3
112145,3,P-105,SSD 1TB,89.0,5
112145,4,P-100,Teclado mecánico,59.9,1
112145,5,P-107,Alfombrilla XL,19.9,2
112145,6,P-102,"Monitor 27""",199.0,2
112145,7,P-103,Auriculares,79.0,2
112145,8,P-106,Silla ergonómica,149.0,1
112145,9,P-106,Silla ergonómica,149.0,3
112146,1,P-102,"Monitor 27""",199.0,2
112146,2,P-101,Ratón gaming,39.9,2
112146,3,P-104,Webcam HD,49.9,1
112147,1,P-107,Alfombrilla XL,19.9,1
112147,2,P-104,Webcam HD,49.9,2
112147,3,P-107,Alfombrilla XL,19.9,2
112147,4,P-106,Silla ergonómica,149.0,2
112147,5,P-102,"Monitor 27""",199.0,3
112147,6,P-101,Ratón gaming,39.9,2
112148,1,P-101,Ratón gaming,39.9,2
112148,2,P-101,Ratón gaming,39.9,2
112148,3,P-100,Teclado mecánico,59.9,1
112148,4,P-107,Alfombrilla XL,19.9,1
112148,5,P-104,Webcam HD,49.9,2
112148,6,P-100,Teclado mecánico,59.9,2
112148,7,P-104,Webcam HD,49.9,1
112148,8,P-106,Silla ergonómica,149.0,1
112148,9,P-102,"Monitor 27""",199.0,1
112149,1,P-101,Ratón gaming,39.9,2
112149,2,P-105,SSD 1TB,89.0,1
112150,1,P-102,"Monitor 27""",199.0,1
112151,1,P-102,"Monitor 27""",199.0,1
112151,2,P-103,Auriculares,79.0,1
112151,3,P-105,SSD 1TB,89.0,3
112151,4,P-102,"Monitor 27""",199.0,2
112151,5,P-107,Alfombrilla XL,19.9,2
112152,1,P-106,Silla ergonómica,149.0,1
112152,2,P-100,Teclado mecánico,59.9,1
112152,3,P-100,Teclado mecánico,59.9,1
112152,4,P-106,Silla ergonómica,149.0,2
112152,5,P-107,Alfombrilla XL,19.9,1
112152,6,P-103,Auriculares,79.0,1
112152,7,P-105,SSD 1TB,89.0,1
112152,8,P-106,Silla ergonómica,149.0,3
112152,9,P-101,Ratón gaming,39.9,1
112153,1,P-100,Teclado mecánico,59.9,1
112153,2,P-103,Auriculares,79.0,2
112153,3,P-102,"Monitor 27""",199.0,2
112153,4,P-101,Ratón gaming,39.9,1
112153,5,P-107,Alfombrilla XL,19.9,1
112154,1,P-100,Teclado mecánico,59.9,3
112154,2,P-100,Teclado mecánico,59.9,2
112154,3,P-105,SSD 1TB,89.0,1
112155,1,P-101,Ratón gaming,39.9,1
112155,2,P-100,Teclado mecánico,59.9,2
112155,3,P-103,Auriculares,79.0,2
112155,4,P-104,Webcam HD,49.9,2
112155,5,P-102,"Monitor 27""",199.0,2
112155,6,P-105,SSD 1TB,89.0,1
112155,7,P-104,Webcam HD,49.9,2
112155,8,P-106,Silla ergonómica,149.0,1
112155,9,P-107,Alfombrilla XL,19.9,1
112155,10,P-100,Teclado mecánico,59.9,1
112156,1,P-100,Teclado mecánico,59.9,2
112156,2,P-101,Ratón gaming,39.9,2
112156,3,P-103,Auriculares,79.0,2
112156,4,P-106,Silla ergonómica,149.0,1
112157,1,P-101,Ratón gaming,39.9,2
112157,2,P-101,Ratón gaming,39.9,3
112157,3,P-104,Webcam HD,49.9,4
112157,4,P-102,"Monitor 27""",199.0,1
112157,5,P-106,Silla ergonómica,149.0,1
112157,6,P-102,"Monitor 27""",199.0,3
112157,7,P-106,Silla ergonómica,149.0,1
112157,8,P-106,Silla ergonómica,149.0,1
112157,9,P-106,Silla ergonómica,149.0,1
112157,10,P-106,Silla ergonómica,149.0,2
112157,11,P-106,Silla ergonómica,149.0,1
112157,12,P-103,Auriculares,79.0,2
112158,1,P-107,Alfombrilla XL,19.9,2
112158,2,P-105,SSD 1TB,89.0,2
112158,3,P-102,"Monitor 27""",199.0,1
112158,4,P-100,Teclado mecánico,59.9,2
112158,5,P-105,SSD 1TB,89.0,2
112158,6,P-103,Auriculares,79.0,4
112158,7,P-101,Ratón gaming,39.9,1
112158,8,P-107,Alfombrilla XL,19.9,2
112158,9,P-107,Alfombrilla XL,19.9,1
112158,10,P-102,"Monitor 27""",199.0,1
112158,11,P-106,Silla ergonómica,149.0,2
112158,12,P-106,Silla ergonómica,149.0,2
112159,1,P-105,SSD 1TB,89.0,1
112159,2,P-101,Ratón gaming,39.9,2
112159,3,P-102,"Monitor 27""",199.0,2
112159,4,P-104,Webcam HD,49.9,1
112159,5,P-101,Ratón gaming,39.9,2
112159,6,P-106,Silla ergonómica,149.0,2
112159,7,P-103,Auriculares,79.0,1
112159,8,P-101,Ratón gaming,39.9,2
112159,9,P-105,SSD 1TB,89.0,2
112159,10,P-106,Silla ergonómica,149.0,1
112159,11,P-100,Teclado mecánico,59.9,1
112159,12,P-101,Ratón gaming,39.9,1
112160,1,P-106,Silla ergonómica,149.0,1
112160,2,P-102,"Monitor 27""",199.0,3
112160,3,P-103,Auriculares,79.0,1
112160,4,P-105,SSD 1TB,89.0,2
112160,5,P-101,Ratón gaming,39.9,1
112160,6,P-101,Ratón gaming,39.9,1
112160,7,P-103,Auriculares,79.0,1
112160,8,P-102,"Monitor 27""",199.0,2
112160,9,P-101,Ratón gaming,39.9,2
112160,10,P-101,Ratón gaming,39.9,2
112161,1,P-101,Ratón gaming,39.9,1
112161,2,P-102,"Monitor 27""",199.0,2
112162,1,P-107,Alfombrilla XL,19.9,1
112162,2,P-100,Teclado mecánico,59.9,1
112162,3,P-100,Teclado mecánico,59.9,2
112162,4,P-107,Alfombrilla XL,19.9,2
112162,5,P-104,Webcam HD,49.9,3
112162,6,P-101,Ratón gaming,39.9,1
112162,7,P-100,Teclado mecánico,59.9,2
112163,1,P-105,SSD 1TB,89.0,2
112163,2,P-101,Ratón gaming,39.9,2
112163,3,P-101,Ratón gaming,39.9,2
112163,4,P-107,Alfombrilla XL,19.9,1
112163,5,P-100,Teclado mecánico,59.9,2
112163,6,P-104,Webcam HD,49.9,1
112164,1,P-102,"Monitor 27""",199.0,3
112164,2,P-101,Ratón gaming,39.9,1
112164,3,P-103,Auriculares,79.0,1
112164,4,P-102,"Monitor 27""",199.0,2
112164,5,P-106,Silla ergonómica,149.0,3
112164,6,P-102,"Monitor 27""",199.0,2
112165,1,P-101,Ratón gaming,39.9,1
112165,2,P-105,SSD 1TB,89.0,1
112165,3,P-105,SSD 1TB,89.0,2
112165,4,P-106,Silla ergonómica,149.0,2
112165,5,P-104,Webcam HD,49.9,3
112166,1,P-102,"Monitor 27""",199.0,1
112166,2,P-100,Teclado mecánico,59.9,2
112166,3,P-107,Alfombrilla XL,19.9,2
112166,4,P-103,Auriculares,79.0,2
112166,5,P-107,Alfombrilla XL,19.9,2
112167,1,P-100,Teclado mecánico,59.9,1
112167,2,P-106,Silla ergonómica,149.0,2
112167,3,P-103,Auriculares,79.0,1
112167,4,P-101,Ratón gaming,39.9,2
112167,5,P-103,Auriculares,79.0,1
112167,6,P-106,Silla ergonómica,149.0,2
112168,1,P-107,Alfombrilla XL,19.9,1
112168,2,P-105,SSD 1TB,89.0,2
112169,1,P-104,Webcam HD,49.9,2
112169,2,P-107,Alfombrilla XL,19.9,1
112169,3,P-100,Teclado mecánico,59.9,2
112169,4,P-100,Teclado mecánico,59.9,1
112169,5,P-106,Silla ergonómica,149.0,3
112169,6,P-102,"Monitor 27""",199.0,2
112169,7,P-102,"Monitor 27""",199.0,2
112169,8,P-100,Teclado mecánico,59.9,1
112169,9,P-102,"Monitor 27""",199.0,1
112169,10,P-104,Webcam HD,49.9,2
112169,11,P-106,Silla ergonómica,149.0,1
112169,12,P-107,Alfombrilla XL,19.9,1
112170,1,P-103,Auriculares,79.0,2
112170,2,P-103,Auriculares,79.0,2
112170,3,P-105,SSD 1TB,89.0,2
112170,4,P-107,Alfombrilla XL,19.9,1
112170,5,P-104,Webcam HD,49.9,1
112170,6,P-107,Alfombrilla XL,19.9,2
112170,7,P-102,"Monitor 27""",199.0,1
112170,8,P-102,"Monitor 27""",199.0,3
112170,9,P-106,Silla ergonómica,149.0,2
112170,10,P-101,Ratón gaming,39.9,1
112170,11,P-104,Webcam HD,49.9,2
112170,12,P-101,Ratón gaming,39.9,1
112171,1,P-104,Webcam HD,49.9,1
112171,2,P-100,Teclado mecánico,59.9,2
112171,3,P-102,"Monitor 27""",199.0,2
112171,4,P-107,Alfombrilla XL,19.9,1
112172,1,P-100,Teclado mecánico,59.9,2
112172,2,P-103,Auriculares,79.0,1
112172,3,P-106,Silla ergonómica,149.0,1
112172,4,P-104,Webcam HD,49.9,3
112172,5,P-102,"Monitor 27""",199.0,1
112172,6,P-103,Auriculares,79.0,2
112172,7,P-106,Silla ergonómica,149.0,2
112172,8,P-100,Teclado mecánico,59.9,3
112172,9,P-102,"Monitor 27""",199.0,3
112172,10,P-107,Alfombrilla XL,19.9,2
112173,1,P-104,Webcam HD,49.9,1
112173,2,P-106,Silla ergonómica,149.0,3
112173,3,P-106,Silla ergonómica,149.0,1
112173,4,P-105,SSD 1TB,89.0,1
112173,5,P-106,Silla ergonómica,149.0,1
112173,6,P-100,Teclado mecánico,59.9,1
112174,1,P-104,Webcam HD,49.9,2
112174,2,P-104,Webcam HD,49.9,2
112174,3,P-105,SSD 1TB,89.0,1
112174,4,P-107,Alfombrilla XL,19.9,1
112175,1,P-106,Silla ergonómica,149.0,2
112175,2,P-101,Ratón gaming,39.9,2
112175,3,P-103,Auriculares,79.0,4
112176,1,P-107,Alfombrilla XL,19.9,1
112176,2,P-106,Silla ergonómica,149.0,3
112176,3,P-101,Ratón gaming,39.9,1
112176,4,P-105,SSD 1TB,89.0,2
112176,5,P-104,Webcam HD,49.9,1
112177,1,P-103,Auriculares,79.0,2
112177,2,P-106,Silla ergonómica,149.0,1
112178,1,P-101,Ratón gaming,39.9,1
112178,2,P-105,SSD 1TB,89.0,1
112178,3,P-103,Auriculares,79.0,1
112178,4,P-104,Webcam HD,49.9,2
112178,5,P-103,Auriculares,79.0,3
112178,6,P-100,Teclado mecánico,59.9,1
112178,7,P-103,Auriculares,79.0,2
112178,8,P-107,Alfombrilla XL,19.9,1
112178,9,P-101,Ratón gaming,39.9,1
112178,10,P-100,Teclado mecánico,59.9,1
112179,1,P-100,Teclado mecánico,59.9,1
112179,2,P-105,SSD 1TB,89.0,2
112179,3,P-105,SSD 1TB,89.0,1
112179,4,P-102,"Monitor 27""",199.0,1
112179,5,P-105,SSD 1TB,89.0,1
112179,6,P-101,Ratón gaming,39.9,2
112179,7,P-102,"Monitor 27""",199.0,2
112179,8,P-104,Webcam HD,49.9,2
112179,9,P-100,Teclado mecánico,59.9,3
112179,10,P-100,Teclado mecánico,59.9,2
112179,11,P-107,Alfombrilla XL,19.9,2
112180,1,P-100,Teclado mecánico,59.9,1
112180,2,P-107,Alfombrilla XL,19.9,2
112180,3,P-100,Teclado mecánico,59.9,2
112180,4,P-104,Webcam HD,49.9,3
112180,5,P-106,Silla ergonómica,149.0,1
112180,6,P-103,Auriculares,79.0,3
112181,1,P-104,Webcam HD,49.9,3
112181,2,P-107,Alfombrilla XL,19.9,1
112181,3,P-102,"Monitor 27""",199.0,2
112181,4,P-105,SSD 1TB,89.0,5
112181,5,P-101,Ratón gaming,39.9,2
112182,1,P-107,Alfombrilla XL,19.9,1
112183,1,P-102,"Monitor 27""",199.0,3
112183,2,P-101,Ratón gaming,39.9,1
112183,3,P-102,"Monitor 27""",199.0,1
112183,4,P-104,Webcam HD,49.9,1
112183,5,P-101,Ratón gaming,39.9,2
112183,6,P-103,Auriculares,79.0,2
112183,7,P-102,"Monitor 27""",199.0,2
112183,8,P-107,Alfombrilla XL,19.9,1
112183,9,P-105,SSD 1TB,89.0,2
112183,10,P-103,Auriculares,79.0,3
112184,1,P-107,Alfombrilla XL,19.9,1
112184,2,P-104,Webcam HD,49.9,2
112184,3,P-107,Alfombrilla XL,19.9,3
112184,4,P-100,Teclado mecánico,59.9,2
112184,5,P-107,Alfombrilla XL,19.9,1
112184,6,P-107,Alfombrilla XL,19.9,1
112184,7,P-102,"Monitor 27""",199.0,2
112185,1,P-105,SSD 1TB,89.0,1
112185,2,P-105,SSD 1TB,89.0,1
112185,3,P-102,"Monitor 27""",199.0,2
112185,4,P-103,Auriculares,79.0,1
