order_id,order_date,country,state,customer_age
115494,2025-04-13,ES,PAID,45
115495,2025-02-07,DE,CANCELLED,46
115496,2025-07-05,ES,SHIPPED,29
115497,2025-01-06,DE,PAID,33
115498,2025-04-18,FR,CANCELLED,29
115499,2025-08-02,PT,DELIVERED,23
115500,2025-06-16,ES,PAID,40
115501,2025-08-22,DE,CANCELLED,45
115502,2025-03-22,DE,NEW,37
115503,2025-05-06,ES,SHIPPED,41
115504,2025-04-01,IT,DELIVERED,33
115505,2025-04-05,PT,SHIPPED,16
115506,2025-03-02,DE,DELIVERED,20
115507,2025-03-28,FR,NEW,27
115508,2025-08-21,PT,PAID,29
115509,2025-01-03,IT,PAID,35
115510,2025-06-05,IT,CANCELLED,28
115511,2025-04-28,PT,RETURNED,29
115512,2025-04-27,ES,CANCELLED,20
115513,2025-03-25,DE,RETURNED,36
115514,2025-02-14,FR,DELIVERED,50
115515,2025-01-20,ES,SHIPPED,49
115516,2025-03-06,PT,CANCELLED,39
115517,2025-02-01,ES,SHIPPED,24
115518,2025-06-05,ES,PAID,33
115519,2025-01-16,FR,PAID,26
115520,2025-05-25,PT,SHIPPED,39
115521,2025-06-21,FR,PAID,52
115522,2025-03-12,DE,PAID,58
115523,2025-06-30,ES,NEW,24
115524,2025-05-05,PT,SHIPPED,29
115525,2025-08-04,PT,PAID,27
115526,2025-08-17,DE,DELIVERED,27
115527,2025-04-04,IT,PAID,16
115528,2025-03-10,PT,DELIVERED,40
115529,2025-03-27,ES,PAID,39
115530,2025-08-14,FR,SHIPPED,48
115531,2025-06-29,PT,PAID,57
115532,2025-02-15,FR,RETURNED,48
115533,2025-04-16,IT,SHIPPED,16
115534,2025-07-10,FR,PAID,44
115535,2025-05-09,DE,NEW,36
115536,2025-08-21,DE,SHIPPED,31
115537,2025-06-23,IT,NEW,20
115538,2025-09-07,PT,NEW,47
115539,2025-05-11,PT,NEW,29
115540,2025-02-28,FR,CANCELLED,47
115541,2025-04-22,ES,SHIPPED,41
115542,2025-01-21,PT,CANCELLED,49
115543,2025-02-24,ES,PAID,27
115544,2025-05-14,PT,PAID,39
115545,2025-09-08,IT,CANCELLED,44
115546,2025-05-27,DE,PAID,43
115547,2025-05-16,PT,SHIPPED,38
115548,2025-02-16,IT,NEW,46
115549,2025-03-27,DE,PAID,38
115550,2025-04-05,DE,SHIPPED,42
115551,2025-08-03,FR,DELIVERED,19
115552,2025-02-28,IT,CANCELLED,31
115553,2025-07-25,ES,PAID,34
115554,2025-07-08,DE,NEW,34
115555,2025-07-14,PT,PAID,27
115556,2025-06-21,PT,DELIVERED,45
115557,2025-01-24,DE,SHIPPED,34
115558,2025-06-07,ES,PAID,22
115559,2025-02-11,ES,DELIVERED,48
115560,2025-08-08,FR,DELIVERED,22
115561,2025-04-25,DE,NEW,35
115562,2025-04-19,PT,DELIVERED,32
115563,2025-02-24,IT,PAID,41
115564,2025-07-01,IT,PAID,34
115565,2025-06-15,IT,SHIPPED,37
115566,2025-06-04,PT,DELIVERED,26
115567,2025-08-13,DE,NEW,48
115568,2025-02-15,PT,RETURNED,26
115569,2025-01-19,PT,DELIVERED,35
115570,2025-03-04,ES,PAID,28
115571,2025-09-07,DE,NEW,18
115572,2025-06-05,DE,SHIPPED,37
115573,2025-03-25,IT,SHIPPED,37
115574,2025-03-18,PT,SHIPPED,28
115575,2025-08-01,IT,CANCELLED,51
115576,2025-03-19,IT,PAID,30
115577,2025-03-17,DE,SHIPPED,33
115578,2025-01-23,PT,DELIVERED,27
115579,2025-07-15,ES,PAID,42
115580,2025-01-04,DE,PAID,37
115581,2025-05-02,ES,SHIPPED,29
115582,2025-03-27,PT,SHIPPED,39
115583,2025-02-12,FR,RETURNED,30
115584,2025-04-30,ES,SHIPPED,26
115585,2025-05-04,DE,CANCELLED,32
115586,2025-07-17,IT,DELIVERED,34
115587,2025-01-01,DE,PAID,49
115588,2025-05-03,FR,NEW,25
115589,2025-02-12,PT,SHIPPED,16
115590,2025-04-18,FR,SHIPPED,29
115591,2025-04-09,FR,PAID,40
115592,2025-06-03,ES,CANCELLED,41
115593,2025-02-13,DE,DELIVERED,32
115594,2025-01-01,FR,PAID,46
115595,2025-04-18,IT,SHIPPED,30
115596,2025-07-09,PT,DELIVERED,31
115597,2025-06-23,PT,DELIVERED,40
115598,2025-05-02,DE,DELIVERED,37
115599,2025-03-05,FR,PAID,31
115600,2025-07-18,DE,PAID,39
115601,2025-03-20,ES,PAID,30
115602,2025-04-04,FR,SHIPPED,36
115603,2025-06-25,ES,CANCELLED,31
115604,2025-01-31,FR,NEW,49
115605,2025-06-16,FR,CANCELLED,31
115606,2025-05-10,FR,PAID,36
115607,2025-05-07,DE,SHIPPED,20
115608,2025-08-01,PT,PAID,29
115609,2025-01-10,DE,NEW,39
115610,2025-09-07,IT,NEW,38
115611,2025-07-27,FR,RETURNED,32
115612,2025-06-26,PT,DELIVERED,31
115613,2025-07-23,PT,SHIPPED,45
115614,2025-03-15,ES,DELIVERED,22
115615,2025-07-02,FR,RETURNED,36
115616,2025-02-13,ES,DELIVERED,41
115617,2025-06-05,IT,SHIPPED,45
115618,2025-06-13,ES,PAID,23
115619,2025-08-02,PT,SHIPPED,44
115620,2025-04-10,IT,NEW,35
115621,2025-05-07,PT,DELIVERED,16
115622,2025-03-30,IT,DELIVERED,53
115623,2025-02-25,DE,DELIVERED,37
115624,2025-03-27,PT,RETURNED,32
115625,2025-04-04,ES,SHIPPED,47
115626,2025-05-21,ES,PAID,25
115627,2025-02-04,DE,CANCELLED,34
115628,2025-04-28,ES,SHIPPED,37
115629,2025-06-07,PT,DELIVERED,29
115630,2025-04-15,DE,NEW,39
115631,2025-01-26,DE,NEW,32
115632,2025-09-06,ES,PAID,27
115633,2025-07-13,IT,NEW,40
115634,2025-03-23,IT,NEW,37
115635,2025-05-07,PT,SHIPPED,29
115636,2025-08-13,PT,SHIPPED,34
115637,2025-08-18,IT,PAID,37
115638,2025-07-28,IT,NEW,50
115639,2025-01-20,ES,CANCELLED,48
115640,2025-08-12,DE,SHIPPED,53
115641,2025-06-01,IT,CANCELLED,41
115642,2025-03-05,IT,RETURNED,46
115643,2025-06-07,DE,NEW,43
115644,2025-02-02,ES,SHIPPED,16
115645,2025-04-13,ES,NEW,43
115646,2025-01-15,FR,DELIVERED,42
115647,2025-06-14,ES,RETURNED,40
115648,2025-08-12,ES,DELIVERED,28
115649,2025-03-01,ES,PAID,43
115650,2025-07-31,IT,DELIVERED,31
115651,2025-06-24,FR,CANCELLED,33
115652,2025-09-06,ES,DELIVERED,52
115653,2025-07-28,FR,PAID,19
115654,2025-02-01,PT,PAID,41
115655,2025-05-20,DE,PAID,27
115656,2025-06-16,FR,SHIPPED,21
115657,2025-07-15,IT,DELIVERED,24
115658,2025-06-06,DE,RETURNED,18
115659,2025-02-17,DE,PAID,26
115660,2025-05-12,IT,CANCELLED,37
115661,2025-02-08,IT,PAID,34
115662,2025-02-28,DE,RETURNED,34
115663,2025-08-23,IT,PAID,30
115664,2025-03-04,FR,DELIVERED,30
115665,2025-07-29,FR,CANCELLED,40
115666,2025-06-20,DE,SHIPPED,44
115667,2025-04-25,IT,NEW,22
115668,2025-08-02,DE,NEW,25
115669,2025-01-18,DE,SHIPPED,26
115670,2025-02-27,PT,SHIPPED,40
115671,2025-06-30,PT,DELIVERED,42
115672,2025-08-22,FR,CANCELLED,39
115673,2025-03-25,DE,RETURNED,34
115674,2025-09-07,FR,NEW,40
115675,2025-02-25,ES,PAID,57
115676,2025-05-02,DE,NEW,38
115677,2025-08-13,PT,SHIPPED,49
115678,2025-07-06,FR,SHIPPED,28
115679,2025-06-12,FR,SHIPPED,34
115680,2025-06-05,PT,SHIPPED,18
115681,2025-05-30,ES,SHIPPED,46
115682,2025-09-08,IT,NEW,23
115683,2025-08-26,DE,PAID,17
115684,2025-02-16,IT,SHIPPED,38
115685,2025-07-29,IT,PAID,25
115686,2025-06-03,IT,NEW,37
115687,2025-07-28,ES,PAID,34
115688,2025-07-17,ES,PAID,39
115689,2025-03-09,IT,RETURNED,47
115690,2025-01-03,PT,SHIPPED,46
115691,2025-05-24,FR,CANCELLED,33
115692,2025-04-27,IT,SHIPPED,45
115693,2025-02-05,PT,DELIVERED,31
115694,2025-05-06,ES,PAID,42
115695,2025-08-02,DE,DELIVERED,19
115696,2025-01-14,ES,NEW,53
115697,2025-02-20,IT,SHIPPED,39
115698,2025-08-24,ES,PAID,40
115699,2025-03-02,PT,SHIPPED,37
115700,2025-01-08,ES,SHIPPED,33
115701,2025-02-28,PT,DELIVERED,16
115702,2025-06-06,FR,SHIPPED,23
115703,2025-04-28,ES,SHIPPED,32
115704,2025-05-19,PT,RETURNED,32
115705,2025-02-17,ES,CANCELLED,35
115706,2025-02-19,FR,SHIPPED,54
115707,2025-03-26,DE,SHIPPED,37
115708,2025-03-12,DE,NEW,44
115709,2025-02-27,PT,CANCELLED,27
115710,2025-08-25,FR,NEW,48
115711,2025-08-08,DE,CANCELLED,37
115712,2025-07-30,DE,SHIPPED,49
115713,2025-04-17,IT,NEW,39
115714,2025-06-09,FR,PAID,34
115715,2025-06-30,DE,CANCELLED,38
115716,2025-06-12,FR,SHIPPED,31
115717,2025-07-14,DE,PAID,39
115718,2025-05-14,FR,SHIPPED,43
115719,2025-06-24,DE,DELIVERED,37
115720,2025-09-07,DE,SHIPPED,43
115721,2025-02-08,DE,PAID,34
115722,2025-08-05,IT,PAID,46
115723,2025-02-13,FR,SHIPPED,30
115724,2025-04-04,DE,DELIVERED,40
115725,2025-04-26,ES,NEW,17
115726,2025-08-29,PT,PAID,32
115727,2025-01-19,DE,NEW,25
115728,2025-03-17,DE,SHIPPED,24
115729,2025-02-15,PT,SHIPPED,35
115730,2025-06-24,IT,DELIVERED,27
115731,2025-01-15,ES,SHIPPED,24
115732,2025-04-23,ES,DELIVERED,26
115733,2025-02-21,ES,PAID,47
115734,2025-09-06,IT,NEW,41
115735,2025-03-10,DE,SHIPPED,34
115736,2025-04-17,FR,NEW,47
115737,2025-06-08,PT,NEW,22
115738,2025-04-03,PT,NEW,25
115739,2025-04-07,ES,NEW,33
115740,2025-05-27,PT,PAID,29
115741,2025-01-11,PT,PAID,29
115742,2025-03-05,ES,SHIPPED,27
115743,2025-01-24,DE,SHIPPED,28
115744,2025-05-23,IT,SHIPPED,39
115745,2025-07-08,DE,PAID,52
115746,2025-01-07,ES,SHIPPED,17
115747,2025-08-01,DE,PAID,46
115748,2025-08-09,FR,PAID,42
115749,2025-06-10,DE,DELIVERED,34
115750,2025-05-03,DE,PAID,40
115751,2025-02-20,IT,NEW,36
115752,2025-01-18,DE,PAID,42
115753,2025-01-25,ES,DELIVERED,44
115754,2025-03-23,FR,CANCELLED,39
115755,2025-08-01,PT,RETURNED,30
115756,2025-01-13,PT,NEW,38
115757,2025-06-28,IT,DELIVERED,16
115758,2025-07-28,IT,NEW,20
115759,2025-05-20,DE,PAID,34
115760,2025-08-28,FR,CANCELLED,40
115761,2025-01-06,IT,PAID,16
115762,2025-01-16,DE,DELIVERED,34
115763,2025-06-26,FR,PAID,36
115764,2025-01-02,IT,RETURNED,34
115765,2025-04-06,ES,CANCELLED,50
115766,2025-08-21,IT,PAID,38
115767,2025-02-12,IT,DELIVERED,39
115768,2025-04-20,IT,DELIVERED,38
115769,2025-04-29,FR,NEW,40
115770,2025-01-24,DE,DELIVERED,27
115771,2025-01-11,PT,NEW,18
115772,2025-01-17,ES,SHIPPED,46
115773,2025-07-05,IT,RETURNED,37
115774,2025-06-06,FR,DELIVERED,36
115775,2025-08-18,ES,PAID,40
115776,2025-05-17,ES,SHIPPED,37
115777,2025-01-01,DE,PAID,23
115778,2025-05-23,DE,CANCELLED,33
115779,2025-03-02,ES,DELIVERED,45
115780,2025-03-31,FR,SHIPPED,48
115781,2025-04-05,DE,SHIPPED,47
115782,2025-01-15,ES,SHIPPED,43
115783,2025-04-29,ES,NEW,30
115784,2025-06-04,PT,CANCELLED,46
115785,2025-08-13,PT,CANCELLED,56
115786,2025-04-10,ES,DELIVERED,16
115787,2025-05-02,IT,PAID,37
115788,2025-02-13,PT,NEW,35
115789,2025-01-11,PT,SHIPPED,41
115790,2025-02-14,IT,SHIPPED,40
115791,2025-06-15,DE,NEW,41
115792,2025-05-05,ES,DELIVERED,16
115793,2025-05-18,PT,DELIVERED,41
115794,2025-01-07,ES,DELIVERED,47
115795,2025-08-27,PT,DELIVERED,25
115796,2025-01-02,FR,CANCELLED,18
115797,2025-01-05,PT,DELIVERED,30
115798,2025-01-03,ES,NEW,51
115799,2025-02-02,FR,DELIVERED,41
115800,2025-06-06,PT,CANCELLED,26
115801,2025-05-26,DE,CANCELLED,36
115802,2025-01-06,FR,DELIVERED,23
115803,2025-07-16,FR,CANCELLED,47
115804,2025-04-20,IT,SHIPPED,37
115805,2025-06-09,IT,PAID,31
115806,2025-05-07,IT,DELIVERED,27
115807,2025-02-21,PT,PAID,41
115808,2025-07-12,IT,DELIVERED,40
115809,2025-01-10,DE,NEW,43
115810,2025-02-14,IT,SHIPPED,16
115811,2025-04-12,IT,CANCELLED,25
115812,2025-05-13,IT,NEW,20
115813,2025-08-21,IT,SHIPPED,16
115814,2025-01-03,DE,PAID,42
115815,2025-07-05,PT,PAID,35
115816,2025-02-22,PT,CANCELLED,46
115817,2025-03-20,IT,SHIPPED,46
115818,2025-05-29,PT,SHIPPED,30
115819,2025-05-27,DE,SHIPPED,33
115820,2025-02-22,ES,PAID,61
115821,2025-05-20,ES,RETURNED,29
115822,2025-04-14,FR,NEW,25
115823,2025-06-22,DE,DELIVERED,31
115824,2025-03-25,ES,DELIVERED,27
115825,2025-06-27,ES,DELIVERED,29
115826,2025-01-09,PT,SHIPPED,55
115827,2025-02-25,PT,PAID,33
115828,2025-08-14,ES,RETURNED,30
115829,2025-07-16,PT,PAID,36
115830,2025-01-07,FR,CANCELLED,32
115831,2025-08-27,DE,DELIVERED,35
115832,2025-03-06,ES,SHIPPED,31
115833,2025-04-14,IT,NEW,25
115834,2025-07-12,IT,SHIPPED,45
115835,2025-07-13,PT,SHIPPED,33
115836,2025-08-31,PT,SHIPPED,16
115837,2025-03-08,FR,CANCELLED,19
115838,2025-01-18,PT,DELIVERED,39
115839,2025-06-19,DE,PAID,16
115840,2025-03-28,IT,DELIVERED,47
115841,2025-06-24,PT,SHIPPED,39
115842,2025-08-03,ES,DELIVERED,33
115843,2025-08-02,DE,DELIVERED,38
115844,2025-07-02,DE,SHIPPED,30
115845,2025-08-13,FR,NEW,52
115846,2025-05-25,FR,SHIPPED,46
115847,2025-04-22,IT,DELIVERED,27
115848,2025-07-31,DE,NEW,39
115849,2025-02-01,PT,PAID,21
115850,2025-02-25,DE,DELIVERED,30
115851,2025-04-07,PT,DELIVERED,38
115852,2025-02-11,DE,NEW,52
115853,2025-01-25,FR,CANCELLED,39
115854,2025-06-17,PT,SHIPPED,39
115855,2025-02-05,DE,PAID,51
115856,2025-04-01,ES,NEW,48
115857,2025-04-10,ES,SHIPPED,30
115858,2025-08-25,IT,CANCELLED,38
115859,2025-08-23,FR,NEW,30
115860,2025-02-11,PT,PAID,24
115861,2025-03-21,PT,PAID,19
115862,2025-07-16,DE,NEW,27
115863,2025-03-18,DE,PAID,26
115864,2025-07-28,IT,SHIPPED,36
115865,2025-01-14,FR,PAID,39
115866,2025-07-08,ES,RETURNED,50
115867,2025-01-16,IT,PAID,29
115868,2025-08-27,PT,NEW,23
115869,2025-08-18,IT,NEW,27
115870,2025-06-16,IT,DELIVERED,29
115871,2025-05-07,ES,PAID,30
115872,2025-06-01,DE,PAID,47
115873,2025-04-22,DE,PAID,42
115874,2025-07-09,FR,DELIVERED,42
115875,2025-02-12,DE,PAID,38
115876,2025-02-04,ES,SHIPPED,27
115877,2025-07-26,FR,DELIVERED,31
115878,2025-07-09,DE,DELIVERED,24
115879,2025-04-27,PT,PAID,40
115880,2025-07-14,ES,DELIVERED,32
115881,2025-01-13,PT,PAID,34
115882,2025-04-06,ES,CANCELLED,16
115883,2025-05-12,IT,CANCELLED,47
115884,2025-02-13,FR,PAID,42
115885,2025-07-17,ES,NEW,30
115886,2025-06-26,ES,SHIPPED,35
115887,2025-02-09,ES,RETURNED,31
115888,2025-04-15,ES,NEW,27
115889,2025-02-08,DE,NEW,30
115890,2025-02-26,IT,PAID,34
115891,2025-05-04,IT,DELIVERED,25
115892,2025-02-20,PT,PAID,27
115893,2025-08-21,IT,SHIPPED,33
115894,2025-02-28,DE,SHIPPED,33
115895,2025-05-11,ES,PAID,33
115896,2025-07-03,IT,DELIVERED,34
115897,2025-03-10,ES,NEW,17
115898,2025-03-19,DE,NEW,22
115899,2025-06-15,FR,CANCELLED,38
115900,2025-08-01,PT,PAID,32
115901,2025-07-07,ES,SHIPPED,37
115902,2025-08-14,PT,SHIPPED,32
115903,2025-08-14,FR,PAID,45
115904,2025-07-18,IT,PAID,21
115905,2025-01-08,FR,CANCELLED,43
115906,2025-09-03,FR,CANCELLED,40
115907,2025-07-07,DE,SHIPPED,21
115908,2025-01-15,FR,PAID,23
115909,2025-01-12,FR,PAID,42
115910,2025-03-14,IT,PAID,36
115911,2025-01-28,ES,PAID,35
115912,2025-03-27,PT,NEW,16
115913,2025-03-05,ES,NEW,29
115914,2025-06-26,PT,DELIVERED,27
115915,2025-07-08,FR,PAID,28
115916,2025-04-06,IT,PAID,20
115917,2025-08-28,IT,DELIVERED,51
115918,2025-09-03,ES,PAID,24
115919,2025-05-02,IT,DELIVERED,16
115920,2025-01-20,FR,PAID,17
115921,2025-01-28,DE,NEW,32
115922,2025-01-31,IT,PAID,53
115923,2025-05-01,FR,PAID,40
115924,2025-08-24,FR,SHIPPED,51
115925,2025-05-18,PT,DELIVERED,30
115926,2025-07-14,PT,PAID,34
115927,2025-08-05,DE,PAID,29
115928,2025-02-12,ES,CANCELLED,21
115929,2025-08-27,IT,CANCELLED,51
115930,2025-01-11,DE,NEW,43
115931,2025-03-22,DE,DELIVERED,34
115932,2025-01-08,IT,DELIVERED,38
115933,2025-01-24,IT,DELIVERED,22
115934,2025-03-16,PT,CANCELLED,44
115935,2025-04-13,PT,SHIPPED,44
115936,2025-04-07,ES,NEW,31
115937,2025-06-02,PT,PAID,37
115938,2025-05-02,PT,SHIPPED,44
115939,2025-02-19,IT,CANCELLED,36
115940,2025-08-17,DE,SHIPPED,27
115941,2025-08-10,IT,PAID,20
115942,2025-04-26,IT,SHIPPED,17
115943,2025-07-31,DE,PAID,29
115944,2025-04-16,IT,DELIVERED,38
115945,2025-01-29,DE,CANCELLED,28
115946,2025-08-06,FR,PAID,34
115947,2025-04-28,PT,NEW,18
115948,2025-06-04,ES,RETURNED,56
115949,2025-04-27,ES,SHIPPED,47
115950,2025-05-05,IT,SHIPPED,30
115951,2025-07-31,ES,SHIPPED,33
115952,2025-09-03,PT,NEW,37
115953,2025-04-15,ES,CANCELLED,38
115954,2025-09-06,FR,PAID,39
115955,2025-03-01,DE,DELIVERED,30
115956,2025-01-26,IT,SHIPPED,48
115957,2025-03-13,PT,NEW,56
115958,2025-04-25,DE,PAID,33
115959,2025-08-06,IT,NEW,45
115960,2025-03-16,DE,SHIPPED,36
115961,2025-02-15,PT,SHIPPED,17
115962,2025-03-28,PT,DELIVERED,27
115963,2025-08-09,IT,RETURNED,29
115964,2025-08-01,FR,CANCELLED,27
115965,2025-01-19,DE,NEW,41
115966,2025-05-19,PT,DELIVERED,41
115967,2025-06-02,FR,DELIVERED,27
115968,2025-06-09,IT,NEW,38
115969,2025-01-03,ES,NEW,21
115970,2025-08-18,FR,CANCELLED,30
115971,2025-03-28,DE,PAID,47
115972,2025-06-08,FR,PAID,27
115973,2025-07-06,ES,PAID,36
115974,2025-02-13,DE,PAID,34
115975,2025-02-23,IT,PAID,48
115976,2025-07-02,FR,CANCELLED,41
115977,2025-08-09,DE,CANCELLED,26
115978,2025-08-23,IT,NEW,45
115979,2025-06-11,PT,DELIVERED,40
115980,2025-06-30,DE,PAID,16
115981,2025-06-15,FR,NEW,33
115982,2025-02-12,ES,SHIPPED,35
115983,2025-05-01,DE,PAID,36
115984,2025-05-23,IT,SHIPPED,29
115985,2025-08-16,PT,PAID,22
115986,2025-03-04,ES,RETURNED,24
115987,2025-01-26,IT,SHIPPED,44
115988,2025-04-10,PT,SHIPPED,38
115989,2025-05-18,IT,PAID,51
115990,2025-01-31,IT,NEW,24
115991,2025-02-19,IT,SHIPPED,28
115992,2025-09-02,DE,DELIVERED,28
115993,2025-06-06,DE,RETURNED,25
115994,2025-01-28,PT,SHIPPED,50
115995,2025-07-18,IT,SHIPPED,49
115996,2025-01-12,DE,DELIVERED,16
115997,2025-04-03,ES,SHIPPED,33
115998,2025-06-11,ES,NEW,22
115999,2025-08-01,FR,PAID,16
116000,2025-03-03,FR,NEW,27
116001,2025-02-24,FR,SHIPPED,33
116002,2025-08-31,PT,CANCELLED,42
116003,2025-04-02,FR,SHIPPED,48
116004,2025-01-28,DE,DELIVERED,33
116005,2025-08-29,FR,PAID,33
116006,2025-06-16,ES,NEW,42
116007,2025-07-02,PT,PAID,25
116008,2025-05-02,PT,NEW,29
116009,2025-08-03,PT,RETURNED,37
116010,2025-05-07,IT,CANCELLED,36
116011,2025-01-26,FR,PAID,36
116012,2025-06-13,FR,NEW,31
116013,2025-05-20,PT,RETURNED,25
116014,2025-04-08,ES,CANCELLED,16
116015,2025-05-17,ES,SHIPPED,35
116016,2025-08-24,PT,SHIPPED,18
116017,2025-06-04,IT,DELIVERED,36
116018,2025-05-17,ES,SHIPPED,34
116019,2025-08-09,DE,PAID,51
116020,2025-06-15,FR,SHIPPED,16
116021,2025-07-03,PT,RETURNED,25
116022,2025-07-11,PT,PAID,29
116023,2025-01-06,FR,SHIPPED,46
116024,2025-08-08,DE,NEW,37
116025,2025-03-23,FR,PAID,46
116026,2025-03-30,PT,SHIPPED,44
116027,2025-05-18,PT,DELIVERED,43
116028,2025-03-03,ES,PAID,27
116029,2025-05-06,ES,PAID,50
116030,2025-05-22,ES,NEW,39
116031,2025-01-17,FR,PAID,20
116032,2025-04-01,IT,DELIVERED,39
116033,2025-07-11,PT,DELIVERED,45
116034,2025-09-01,IT,PAID,43
116035,2025-03-28,PT,NEW,49
116036,2025-05-11,FR,PAID,29
116037,2025-08-10,FR,NEW,36
116038,2025-05-13,PT,DELIVERED,52
116039,2025-02-26,ES,CANCELLED,33
116040,2025-07-13,FR,PAID,19
116041,2025-02-23,PT,DELIVERED,31
116042,2025-03-24,ES,RETURNED,33
116043,2025-06-16,ES,PAID,34
116044,2025-07-18,DE,NEW,30
116045,2025-02-20,ES,NEW,41
116046,2025-03-19,IT,PAID,39
116047,2025-09-01,PT,DELIVERED,28
116048,2025-02-18,IT,NEW,31
116049,2025-03-11,DE,NEW,36
116050,2025-08-04,PT,DELIVERED,21
116051,2025-02-03,ES,SHIPPED,31
116052,2025-03-07,FR,PAID,47
116053,2025-01-20,IT,SHIPPED,47
116054,2025-06-26,PT,DELIVERED,24
116055,2025-01-02,FR,RETURNED,25
116056,2025-08-14,IT,NEW,40
116057,2025-01-11,ES,CANCELLED,46
116058,2025-03-28,PT,DELIVERED,37
116059,2025-07-02,PT,NEW,37
116060,2025-03-19,IT,CANCELLED,41
116061,2025-07-09,ES,RETURNED,48
116062,2025-05-28,PT,DELIVERED,54
116063,2025-09-05,FR,SHIPPED,33
116064,2025-07-22,DE,NEW,20
116065,2025-03-09,IT,SHIPPED,42
116066,2025-06-19,IT,DELIVERED,29
116067,2025-07-29,ES,PAID,40
116068,2025-07-26,ES,PAID,35
116069,2025-05-25,PT,CANCELLED,41
116070,2025-07-12,IT,NEW,25
116071,2025-05-17,PT,CANCELLED,23
116072,2025-03-18,ES,SHIPPED,18
116073,2025-04-24,IT,PAID,49
116074,2025-06-07,DE,SHIPPED,34
116075,2025-07-16,DE,CANCELLED,23
116076,2025-05-03,FR,PAID,16
116077,2025-03-15,PT,DELIVERED,22
116078,2025-04-07,IT,PAID,47
116079,2025-06-12,ES,NEW,36
116080,2025-06-13,FR,NEW,21
116081,2025-06-16,PT,CANCELLED,46
116082,2025-08-03,IT,SHIPPED,29
116083,2025-03-13,IT,DELIVERED,33
116084,2025-03-20,FR,NEW,18
116085,2025-03-18,ES,CANCELLED,36
116086,2025-09-02,ES,DELIVERED,43
116087,2025-06-05,FR,PAID,16
116088,2025-04-24,PT,SHIPPED,27
116089,2025-04-05,DE,DELIVERED,24
116090,2025-07-24,PT,DELIVERED,30
116091,2025-05-17,ES,NEW,49
116092,2025-03-10,DE,SHIPPED,29
116093,2025-08-06,FR,DELIVERED,42
116094,2025-06-05,PT,DELIVERED,16
116095,2025-03-10,ES,PAID,28
116096,2025-02-28,PT,PAID,45
116097,2025-07-27,FR,SHIPPED,39
116098,2025-09-05,PT,SHIPPED,40
116099,2025-04-29,IT,PAID,46
116100,2025-09-07,DE,PAID,22
116101,2025-04-18,PT,DELIVERED,22
116102,2025-03-19,FR,DELIVERED,23
116103,2025-08-13,DE,DELIVERED,21
116104,2025-02-14,FR,PAID,41
116105,2025-03-08,FR,SHIPPED,40
116106,2025-02-25,FR,PAID,54
116107,2025-02-06,DE,SHIPPED,31
116108,2025-05-14,FR,DELIVERED,33
116109,2025-08-14,DE,NEW,50
116110,2025-01-19,PT,PAID,28
116111,2025-01-23,ES,DELIVERED,17
116112,2025-02-26,ES,PAID,39
116113,2025-05-01,ES,PAID,31
116114,2025-09-06,IT,RETURNED,37
116115,2025-04-04,ES,PAID,28
116116,2025-06-04,FR,SHIPPED,34
116117,2025-08-04,PT,PAID,44
116118,2025-05-06,PT,DELIVERED,34
116119,2025-09-01,PT,PAID,35
116120,2025-06-02,IT,DELIVERED,38
116121,2025-06-27,DE,SHIPPED,30
116122,2025-05-08,ES,SHIPPED,26
116123,2025-09-08,FR,DELIVERED,44
116124,2025-01-13,ES,CANCELLED,19
116125,2025-03-29,DE,DELIVERED,24
116126,2025-09-08,IT,PAID,39
116127,2025-02-01,IT,PAID,42
116128,2025-05-30,ES,CANCELLED,27
116129,2025-04-20,ES,SHIPPED,39
116130,2025-02-16,IT,NEW,25
116131,2025-01-25,DE,PAID,23
116132,2025-07-16,IT,SHIPPED,36
116133,2025-07-20,ES,SHIPPED,38
116134,2025-05-26,DE,SHIPPED,50
116135,2025-02-25,IT,CANCELLED,44
116136,2025-03-18,PT,PAID,52
116137,2025-03-24,ES,SHIPPED,25
116138,2025-05-26,PT,SHIPPED,21
116139,2025-04-22,PT,DELIVERED,27
116140,2025-08-21,FR,SHIPPED,49
116141,2025-04-03,IT,CANCELLED,35
116142,2025-08-05,IT,SHIPPED,41
116143,2025-01-21,DE,SHIPPED,40
116144,2025-08-06,IT,PAID,30
116145,2025-07-08,DE,PAID,22
116146,2025-09-05,PT,RETURNED,49
116147,2025-02-25,ES,NEW,27
116148,2025-06-09,PT,RETURNED,34
116149,2025-04-01,IT,SHIPPED,36
116150,2025-08-09,IT,SHIPPED,46
116151,2025-05-18,FR,DELIVERED,32
116152,2025-08-13,IT,NEW,25
116153,2025-08-11,DE,SHIPPED,25
116154,2025-07-24,DE,PAID,38
116155,2025-03-20,PT,CANCELLED,23
116156,2025-04-11,IT,SHIPPED,28
116157,2025-05-18,IT,DELIVERED,30
116158,2025-04-15,PT,DELIVERED,26
116159,2025-03-16,IT,PAID,28
116160,2025-04-11,DE,PAID,37
116161,2025-02-15,FR,SHIPPED,39
116162,2025-06-24,PT,CANCELLED,31
116163,2025-05-28,PT,NEW,42
116164,2025-07-21,FR,RETURNED,50
116165,2025-08-27,FR,CANCELLED,55
116166,2025-05-28,IT,PAID,42
116167,2025-06-18,PT,SHIPPED,28
116168,2025-08-31,PT,DELIVERED,44
